-23.5467302,-46.6909248,Vila Madalena
-23.5509497,-46.6779112,Sumaré
-23.5541248,-46.6708162,Clínicas
-23.5577607,-46.6606032,Consolação
-23.5636678,-46.6538148,Trianon-Masp
-23.5687199,-46.6476094,Brigadeiro
-23.5765162,-46.6408849,Paraíso
-23.5815309,-46.6386629,Ana Rosa
-23.592924,-46.623579,Chácara Klabin
-23.5959288,-46.6207193,Santos-Imigrantes
-23.6020094,-46.6124299,Alto do Ipiranga
-23.6032013,-46.6030896,Sacomã
-23.5927572,-46.58945,Tamanduateí
-23.5843897,-46.5819115,Vila Prudente
