-23.5718286,-46.7080804,Butantã
-23.5664965,-46.703011,Pinheiros
-23.5671323,-46.6938052,Faria Lima
-23.5661066,-46.6842743,Fradique Coutinho
-23.5611512,-46.671628,Oscar Freire
-23.5552763,-46.6620388,Paulista
-23.5490285,-46.6523051,Higienópolis Mackenzie
-23.5440158,-46.6423795,República
-23.5366435,-46.6343448,Luz
