-23.5423075,-46.6242302,Brás
-23.5581172,-46.6106649,Juventus-Mooca
-23.5825059,-46.5988249,Ipiranga
-23.5927523,-46.5916387,Tamanduateí
-23.6102339,-46.5723802,São Caetano do Sul - Prefeito Walter Braido
-23.6262266,-46.5463636,Utinga
-23.63837,-46.5387524,Prefeito Saladino
-23.6582571,-46.4923285,Capuava
-23.6683732,-46.4638181,Mauá
-23.6922628,-46.4508851,Guapituba
-23.7137158,-46.4167825,Ribeirão Pires
-23.7432888,-46.3939339,Rio Grande Da Serra
